Course Code,Course Name,Index,Type,Group,Day,Time,Venue,Remark
SC1007,DATA STRUCTURES & ALGORITHMS,10082,Lec/Studio,SCL1,Tue,1430to1620,LKC-LT,Teaching Wk1-13
SC1007,DATA STRUCTURES & ALGORITHMS,10082,Tut,FDDB,Fri,0930to1020,TR+9,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10082,Lab,FDDB,Fri,1030to1220,HWLAB3,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10083,Lec/Studio,SCL1,Tue,1430to1620,LKC-LT,Teaching Wk1-13
SC1007,DATA STRUCTURES & ALGORITHMS,10083,Tut,ACDA,Thu,1230to1320,TR+2,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10083,Lab,ACDA,Wed,1030to1220,SWLAB2,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10084,Lec/Studio,SCL1,Tue,1430to1620,LKC-LT,Teaching Wk1-13
SC1007,DATA STRUCTURES & ALGORITHMS,10084,Tut,BACF,Mon,1530to1620,TR+23,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10084,Lab,BACF,Mon,1230to1420,HWLAB2,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10085,Lec/Studio,SCL1,Tue,1430to1620,LKC-LT,Teaching Wk1-13
SC1007,DATA STRUCTURES & ALGORITHMS,10085,Tut,MACS,Fri,1430to1520,TR+20,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10085,Lab,MACS,Fri,1030to1220,HWLAB2,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10086,Lec/Studio,SCL1,Tue,1430to1620,LKC-LT,Teaching Wk1-13
SC1007,DATA STRUCTURES & ALGORITHMS,10086,Tut,ECDS,Fri,1630to1720,TR+20,Teaching Wk2-13
SC1007,DATA STRUCTURES & ALGORITHMS,10086,Lab,ECDS,Fri,1030to1220,HWLAB2,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10087,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10087,Tut,FCEA,Thu,1230to1320,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10087,Lab,FCEA,Thu,1330to1420,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10088,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10088,Tut,FCEB,Fri,1230to1320,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10088,Lab,FCEB,Fri,1330to1420,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10089,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10089,Tut,FCEC,Thu,0830to0920,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10089,Lab,FCEC,Thu,0930to1020,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10090,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10090,Tut,FCED,Mon,1030to1120,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10090,Lab,FCED,Mon,1130to1220,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10091,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10091,Tut,FCE1,Wed,1430to1520,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10091,Lab,FCE1,Wed,1530to1620,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10092,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10092,Tut,FCE2,Thu,0830to0920,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10092,Lab,FCE2,Thu,0930to1020,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10093,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10093,Tut,FCE3,Tue,0830to0920,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10093,Lab,FCE3,Tue,0930to1020,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10094,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10094,Tut,FCSA,Fri,1030to1120,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10094,Lab,FCSA,Fri,1130to1220,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10095,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10095,Tut,FCSB,Thu,1030to1120,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10095,Lab,FCSB,Thu,1130to1220,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10096,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10096,Tut,FCSC,Mon,1430to1520,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10096,Lab,FCSC,Mon,1530to1620,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10097,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10097,Tut,FCSD,Wed,1230to1320,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10097,Lab,FCSD,Wed,1330to1420,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10098,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10098,Tut,FCSE,Tue,1230to1320,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10098,Lab,FCSE,Tue,1330to1420,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10099,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10099,Tut,FCSF,Thu,1430to1520,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10099,Lab,FCSF,Thu,1530to1620,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10100,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10100,Tut,FCSG,Thu,1230to1320,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10100,Lab,FCSG,Thu,1330to1420,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10101,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10101,Tut,FCSH,Fri,1430to1520,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10101,Lab,FCSH,Fri,1530to1620,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10102,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10102,Tut,FCSI,Tue,0830to0920,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10102,Lab,FCSI,Tue,0930to1020,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10103,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10103,Tut,FCSJ,Mon,1030to1120,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10103,Lab,FCSJ,Mon,1130to1220,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10104,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10104,Tut,FCS1,Wed,1230to1320,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10104,Lab,FCS1,Wed,1330to1420,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10105,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10105,Tut,FCS2,Thu,1030to1120,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10105,Lab,FCS2,Thu,1130to1220,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10106,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10106,Tut,FCS3,Fri,1030to1120,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10106,Lab,FCS3,Fri,1130to1220,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10107,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10107,Tut,FCS4,Thu,1430to1520,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10107,Lab,FCS4,Thu,1530to1620,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10108,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10108,Tut,FCS5,Wed,0830to0920,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10108,Lab,FCS5,Wed,0930to1020,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10109,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10109,Tut,FCS6,Fri,1230to1320,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10109,Lab,FCS6,Fri,1330to1420,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10110,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10110,Tut,FCMA,Mon,1230to1320,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10110,Lab,FCMA,Mon,1330to1420,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10111,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10111,Tut,FCMB,Tue,0830to0920,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10111,Lab,FCMB,Tue,0930to1020,SWLAB1,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10112,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10112,Tut,FCMC,Mon,1430to1520,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10112,Lab,FCMC,Mon,1530to1620,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10113,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10113,Tut,FDDA,Tue,1230to1320,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10113,Lab,FDDA,Tue,1330to1420,SPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10114,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10114,Tut,FDDB,Tue,1230to1320,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10114,Lab,FDDB,Tue,1330to1420,HPL,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10997,Lec/Studio,SCL1,Wed,1630to1720,ONLINE,Teaching Wk1-13
SC1008,C & C++ PROGRAMMING,10997,Tut,TAISP,Tue,1030to1120,HWLAB2,Teaching Wk2-13
SC1008,C & C++ PROGRAMMING,10997,Lab,TAISP,Tue,1130to1220,HWLAB2,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10115,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10115,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10115,Tut,FCEA,Mon,1430to1520,TR+8,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10116,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10116,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10116,Tut,FCEB,Thu,1330to1420,TR+2,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10117,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10117,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10117,Tut,FCEC,Thu,1530to1620,TR+9,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10118,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10118,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10118,Tut,FCED,Wed,1330to1420,TR+4,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10119,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10119,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10119,Tut,FCE1,Fri,1230to1320,TR+15,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10120,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10120,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10120,Tut,FCE2,Fri,1230to1320,TR+17,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10121,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10121,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10121,Tut,FCE3,Mon,1130to1220,TR+3,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10122,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10122,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10122,Tut,FCSA,Fri,1530to1620,TR+2,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10123,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10123,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10123,Tut,FCSB,Fri,0930to1020,TR+6,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10124,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10124,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10124,Tut,FCSC,Wed,1030to1120,TR+5,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10125,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10125,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10125,Tut,FCSD,Fri,1530to1620,TR+9,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10126,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10126,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10126,Tut,FCSE,Wed,1030to1120,TR+6,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10127,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10127,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10127,Tut,FCSF,Wed,1330to1420,TR+16,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10128,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10128,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10128,Tut,FCSG,Wed,1230to1320,TR+1,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10129,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10129,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10129,Tut,FCSH,Fri,1030to1120,TR+4,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10130,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10130,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10130,Tut,FCSI,Mon,1630to1720,TR+6,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10131,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10131,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10131,Tut,FCSJ,Mon,0930to1020,TR+3,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10132,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10132,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10132,Tut,FCS1,Thu,1430to1520,TR+8,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10133,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10133,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10133,Tut,FCS2,Fri,1030to1120,TR+4,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10134,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10134,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10134,Tut,FCS3,Tue,0930to1020,TR+16,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10135,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10135,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10135,Tut,FCS4,Fri,1330to1420,TR+7,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10136,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10136,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10136,Tut,FCS5,Fri,1130to1220,TR+2,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10137,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10137,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10137,Tut,FCS6,Mon,1530to1620,TR+5,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10138,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10138,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10138,Tut,SCMA,Wed,1630to1720,TR+7,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10139,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10139,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10139,Tut,SCMB,Wed,1030to1120,TR+16,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10140,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10140,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10140,Tut,SDDA,Wed,1130to1220,TR+18,Teaching Wk2-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10141,Lec/Studio,SCL2,Fri,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10141,Lec/Studio,SCL2,Tue,1630to1720,LT2A,Teaching Wk1-13
SC2000,PROBABILITY & STATISTICS FOR COMPUTING,10141,Tut,SDDB,Mon,1230to1320,TR+23,Teaching Wk2-13
